course_code,collegeyear,FinalExam,WeeklyTests,StartTest,Midterm,CalculatedNumericResult,EndResult,Passed,origin,sex,croho,type_vooropleiding,double_major,course_repeater,active_minutes,total_course_activities,nightly_activities,distinct_days,logged_in_weekly,nr_files_viewed,nr_distinct_files_viewed,nr_slides_viewed,nr_practice_exams_viewed
2WBB0,2025,,7.0,4.5,4.5,0.5,NVD,False,ORIGIN_E,SEX_M,B Applied Physics,BUITENL_SL,False,False,23.0,96.0,6.0,9.0,0.0,20.0,9.0,0.0,13.0
2WBB0,2025,,8.0,0.0,0.0,6.2,7,True,ORIGIN_N,SEX_V,B Industrial Design,WO,False,True,20.0,129.0,30.0,14.0,0.0,18.0,1.0,0.0,0.0
2WBB0,2025,0.0,10.0,10.0,3.3,2.3,NVD,False,ORIGIN_R,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,1233.0,342.0,57.0,22.0,0.0,73.0,29.0,16.0,29.0
2WBB0,2025,0.1,0.0,6.0,1.0,0.8,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,336.0,192.0,15.0,19.0,0.0,33.0,4.0,1.0,0.0
2WBB0,2025,0.1,10.0,4.5,1.0,1.9,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,HBO,False,False,870.0,534.0,195.0,44.0,1.0,99.0,19.0,4.0,21.0
2WBB0,2025,0.1,2.0,4.5,3.0,1.0,NVD,False,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,206.0,126.0,18.0,22.0,0.0,15.0,4.0,0.0,1.0
2WBB0,2025,0.3,10.0,3.0,2.0,2.0,NVD,False,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,2444.0,843.0,54.0,45.0,0.0,162.0,26.0,21.0,26.0
2WBB0,2025,0.4,8.5,6.0,1.5,1.9,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,3381.0,249.0,12.0,27.0,0.0,40.0,3.0,0.0,3.0
2WBB0,2025,0.5,0.0,6.5,1.3,1.1,NVD,False,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,,,,,,,,,
2WBB0,2025,0.5,10.0,1.5,0.0,1.9,NVD,False,ORIGIN_E,SEX_V,B Psychology & Technology,BUITENL_SL,False,False,1225.0,450.0,12.0,52.0,1.0,67.0,16.0,5.0,11.0
2WBB0,2025,0.5,2.1,6.5,0.0,1.4,NVD,False,ORIGIN_N,SEX_M,B Innovation Sciences,VWO,False,True,1651.0,186.0,36.0,21.0,0.0,32.0,4.0,1.0,2.0
2WBB0,2025,0.5,2.8,4.5,0.0,1.1,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,1484.0,204.0,0.0,15.0,0.0,48.0,13.0,9.0,18.0
2WBB0,2025,0.5,5.5,6.0,4.0,1.9,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,False,1935.0,414.0,12.0,28.0,0.0,80.0,16.0,6.0,19.0
2WBB0,2025,0.5,7.0,3.5,0.8,1.5,NVD,False,ORIGIN_R,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,283.0,225.0,18.0,33.0,0.0,30.0,3.0,3.0,0.0
2WBB0,2025,0.6,1.3,3.5,2.5,1.2,NVD,False,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,1458.0,186.0,9.0,20.0,0.0,30.0,6.0,0.0,6.0
2WBB0,2025,0.6,10.0,5.0,2.0,2.1,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,True,705.0,213.0,21.0,24.0,0.0,37.0,12.0,3.0,11.0
2WBB0,2025,0.6,10.0,6.5,0.0,2.1,NVD,False,ORIGIN_N,SEX_M,B Psychology & Technology,VWO,False,False,1226.0,354.0,36.0,34.0,0.0,53.0,18.0,0.0,18.0
2WBB0,2025,0.6,4.1,4.0,1.5,1.5,NVD,False,ORIGIN_E,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,182.0,183.0,18.0,20.0,0.0,31.0,8.0,0.0,9.0
2WBB0,2025,0.6,4.6,5.0,0.0,1.4,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,True,1435.0,159.0,27.0,16.0,0.0,29.0,8.0,3.0,6.0
2WBB0,2025,0.6,5.0,7.5,6.0,2.3,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,False,1238.0,387.0,42.0,26.0,0.0,70.0,16.0,5.0,9.0
2WBB0,2025,0.6,6.5,5.0,2.0,2.0,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,3511.0,696.0,48.0,61.0,1.0,115.0,8.0,1.0,4.0
2WBB0,2025,0.8,0.0,5.0,0.0,1.1,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,False,101.0,36.0,6.0,6.0,0.0,6.0,2.0,1.0,0.0
2WBB0,2025,0.8,10.0,7.0,2.8,2.5,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,6711.0,492.0,33.0,37.0,0.0,90.0,20.0,4.0,20.0
2WBB0,2025,0.8,10.0,8.0,5.5,2.9,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,1598.0,900.0,6.0,65.0,0.0,157.0,14.0,0.0,18.0
2WBB0,2025,0.8,8.5,4.0,2.0,2.1,NVD,False,ORIGIN_E,SEX_V,B Mechanical Engineering,BUITENL_SL,False,True,83.0,180.0,15.0,15.0,0.0,13.0,1.0,0.0,0.0
2WBB0,2025,0.8,8.5,6.0,0.0,2.0,2,False,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,4947.0,861.0,324.0,54.0,1.0,166.0,21.0,74.0,7.0
2WBB0,2025,0.9,10.0,2.5,1.0,2.0,NVD,False,ORIGIN_N,SEX_V,B Innovation Sciences,BUITENL_SL,False,True,343.0,123.0,9.0,13.0,0.0,20.0,7.0,0.0,7.0
2WBB0,2025,0.9,10.0,4.0,4.0,2.7,NVD,False,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,4606.0,750.0,153.0,56.0,1.0,132.0,19.0,0.0,28.0
2WBB0,2025,0.9,6.5,0.0,2.0,2.0,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,True,758.0,165.0,18.0,17.0,0.0,33.0,14.0,8.0,9.0
2WBB0,2025,0.9,7.7,4.5,3.0,2.4,NVD,False,ORIGIN_E,SEX_V,B Psychology & Technology,BUITENL_SL,False,False,3608.0,561.0,78.0,44.0,1.0,108.0,22.0,6.0,28.0
2WBB0,2025,0.9,8.5,6.0,5.0,2.6,NVD,False,ORIGIN_R,SEX_M,B Mechanical Engineering,VWO,False,False,2395.0,339.0,45.0,34.0,1.0,53.0,8.0,3.0,6.0
2WBB0,2025,1.0,0.0,5.0,2.0,1.4,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,True,78.0,42.0,0.0,3.0,0.0,10.0,6.0,0.0,7.0
2WBB0,2025,1.0,1.7,8.0,2.0,1.9,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,True,197.0,81.0,0.0,7.0,0.0,16.0,10.0,4.0,6.0
2WBB0,2025,1.0,10.0,3.5,0.5,2.2,NVD,False,ORIGIN_N,SEX_M,B Psychology & Technology,VWO,False,False,439.0,261.0,18.0,29.0,1.0,42.0,16.0,7.0,8.0
2WBB0,2025,1.0,10.0,4.0,0.0,2.1,NVD,False,ORIGIN_E,SEX_M,B Innovation Sciences,BUITENL_SL,False,True,1934.0,177.0,51.0,20.0,0.0,24.0,1.0,0.0,0.0
2WBB0,2025,1.0,10.0,8.5,1.0,2.7,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,1194.0,528.0,24.0,38.0,1.0,96.0,15.0,1.0,25.0
2WBB0,2025,1.0,3.2,4.0,1.0,1.5,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,1533.0,375.0,18.0,26.0,1.0,77.0,25.0,32.0,0.0
2WBB0,2025,1.0,3.9,5.5,4.0,2.0,NVD,False,ORIGIN_N,SEX_M,B Innovation Sciences,BUITENL_SL,False,True,3296.0,195.0,33.0,24.0,0.0,30.0,1.0,0.0,0.0
2WBB0,2025,1.0,4.2,6.0,2.0,1.9,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,False,1132.0,231.0,24.0,22.0,0.0,48.0,20.0,13.0,10.0
2WBB0,2025,1.0,4.6,2.5,2.5,1.9,NVD,False,ORIGIN_R,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,4437.0,180.0,6.0,17.0,0.0,38.0,20.0,19.0,1.0
2WBB0,2025,1.0,5.0,5.5,5.0,2.3,NVD,False,ORIGIN_N,SEX_M,B Psychology & Technology,VWO,False,True,411.0,147.0,6.0,14.0,0.0,24.0,6.0,0.0,5.0
2WBB0,2025,1.0,5.4,4.0,2.0,1.8,NVD,False,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,True,233.0,81.0,51.0,10.0,0.0,10.0,3.0,1.0,0.0
2WBB0,2025,1.0,7.2,0.0,2.5,2.4,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,2902.0,474.0,123.0,42.0,0.0,80.0,6.0,0.0,1.0
2WBB0,2025,1.0,7.3,2.0,0.5,2.0,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,2951.0,429.0,6.0,50.0,1.0,68.0,6.0,0.0,5.0
2WBB0,2025,1.0,7.6,3.0,1.0,2.0,NVD,False,ORIGIN_E,SEX_V,B Data Science (joint degree),BUITENL_SL,False,False,722.0,366.0,162.0,21.0,0.0,81.0,23.0,30.0,11.0
2WBB0,2025,1.0,7.7,1.5,0.0,1.8,NVD,False,ORIGIN_E,SEX_V,B Psychology & Technology,BUITENL_SL,False,False,959.0,258.0,3.0,32.0,0.0,43.0,10.0,1.0,7.0
2WBB0,2025,1.0,8.4,5.5,5.0,2.6,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,924.0,474.0,45.0,46.0,1.0,85.0,17.0,5.0,11.0
2WBB0,2025,1.0,8.4,6.0,1.0,2.2,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,408.0,237.0,27.0,29.0,0.0,34.0,3.0,1.0,1.0
2WBB0,2025,1.0,8.5,5.0,3.5,2.7,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,1254.0,339.0,126.0,34.0,1.0,63.0,21.0,9.0,16.0
2WBB0,2025,1.0,8.5,6.0,0.0,2.2,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,2298.0,288.0,33.0,24.0,0.0,46.0,3.0,0.0,0.0
2WBB0,2025,1.0,8.5,6.0,1.0,2.3,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,False,2546.0,168.0,9.0,23.0,0.0,23.0,4.0,2.0,0.0
2WBB0,2025,1.0,8.5,8.0,2.0,2.7,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,3931.0,648.0,66.0,56.0,1.0,116.0,16.0,0.0,15.0
2WBB0,2025,1.0,9.8,4.0,2.5,2.3,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,882.0,288.0,18.0,20.0,1.0,54.0,19.0,14.0,6.0
2WBB0,2025,1.0,9.9,6.5,0.0,2.3,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,557.0,438.0,66.0,39.0,0.0,82.0,16.0,7.0,17.0
2WBB0,2025,1.1,6.2,6.0,0.0,2.0,2,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,1870.0,216.0,57.0,27.0,0.0,33.0,2.0,0.0,1.0
2WBB0,2025,1.1,8.5,3.0,7.0,2.9,NVD,False,ORIGIN_E,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,1974.0,822.0,123.0,42.0,0.0,195.0,42.0,82.0,42.0
2WBB0,2025,1.1,8.5,7.0,2.5,2.6,NVD,False,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,3212.0,447.0,36.0,29.0,0.0,89.0,24.0,28.0,4.0
2WBB0,2025,1.2,10.0,5.0,2.8,2.8,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,3796.0,468.0,36.0,39.0,1.0,79.0,15.0,0.0,12.0
2WBB0,2025,1.3,0.0,8.0,3.0,2.0,NVD,False,ORIGIN_R,SEX_V,B Computer Science & Engineering,BUITENL_SL,False,False,990.0,399.0,84.0,41.0,1.0,73.0,19.0,5.0,15.0
2WBB0,2025,1.3,10.0,4.5,0.8,2.7,NVD,False,ORIGIN_R,SEX_V,B Mechanical Engineering,OVERIG,False,False,1729.0,573.0,15.0,39.0,1.0,120.0,42.0,20.0,47.0
2WBB0,2025,1.3,10.0,5.0,5.0,2.9,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,False,3839.0,1179.0,132.0,56.0,1.0,258.0,53.0,80.0,55.0
2WBB0,2025,1.3,10.0,5.0,8.0,3.6,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,False,6074.0,693.0,48.0,53.0,1.0,126.0,19.0,7.0,26.0
2WBB0,2025,1.3,10.0,5.5,1.0,2.6,NVD,False,ORIGIN_R,SEX_V,B Electrical Engineering,BUITENL_SL,False,False,1310.0,258.0,66.0,24.0,0.0,47.0,12.0,0.0,15.0
2WBB0,2025,1.3,10.0,6.5,0.5,2.6,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,2158.0,270.0,24.0,24.0,0.0,51.0,16.0,4.0,15.0
2WBB0,2025,1.3,2.0,6.0,4.5,2.2,NVD,False,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,588.0,156.0,12.0,12.0,0.0,35.0,17.0,0.0,18.0
2WBB0,2025,1.3,7.0,5.5,4.0,2.6,NVD,False,ORIGIN_R,SEX_V,B Data Science (joint degree),BUITENL_SL,False,False,761.0,366.0,21.0,28.0,1.0,65.0,27.0,14.0,16.0
2WBB0,2025,1.3,7.4,6.5,6.5,3.0,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,1158.0,420.0,21.0,24.0,0.0,90.0,22.0,55.0,0.0
2WBB0,2025,1.3,9.4,8.0,3.8,3.0,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,860.0,297.0,45.0,24.0,0.0,53.0,14.0,1.0,13.0
2WBB0,2025,1.4,0.0,0.0,2.0,1.2,NVD,False,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,53.0,96.0,9.0,15.0,0.0,18.0,6.0,1.0,2.0
2WBB0,2025,1.4,0.0,5.5,1.0,1.6,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,580.0,258.0,24.0,19.0,0.0,58.0,16.0,16.0,11.0
2WBB0,2025,1.4,10.0,0.0,3.0,2.8,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,True,304.0,224.0,16.0,16.0,0.0,29.0,10.0,6.0,3.0
2WBB0,2025,1.4,10.0,3.0,4.0,2.7,NVD,False,ORIGIN_E,SEX_V,B Psychology & Technology,BUITENL_SL,False,False,1204.0,444.0,48.0,39.0,1.0,74.0,18.0,13.0,1.0
2WBB0,2025,1.4,10.0,3.5,2.0,3.0,NVD,False,ORIGIN_N,SEX_V,B Mechanical Engineering,OVERIG,False,False,709.0,300.0,18.0,30.0,1.0,50.0,15.0,12.0,5.0
2WBB0,2025,1.4,10.0,6.0,3.5,3.1,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,1354.0,1116.0,165.0,81.0,1.0,203.0,24.0,12.0,28.0
2WBB0,2025,1.4,2.0,6.0,0.5,1.8,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,True,520.0,140.0,20.0,18.0,0.0,12.0,2.0,0.0,0.0
2WBB0,2025,1.4,5.6,5.5,1.0,2.2,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,1887.0,332.0,44.0,27.0,0.0,49.0,12.0,14.0,6.0
2WBB0,2025,1.4,6.5,6.5,0.5,2.3,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,2695.0,393.0,63.0,30.0,0.0,78.0,21.0,30.0,7.0
2WBB0,2025,1.4,7.0,4.5,3.0,2.4,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,True,533.0,96.0,0.0,13.0,0.0,13.0,4.0,3.0,0.0
2WBB0,2025,1.4,7.5,3.5,0.0,2.3,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,True,1097.0,342.0,21.0,33.0,0.0,64.0,15.0,3.0,16.0
2WBB0,2025,1.4,8.0,3.0,0.0,2.2,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,1393.0,597.0,9.0,49.0,1.0,118.0,24.0,9.0,46.0
2WBB0,2025,1.4,8.2,4.5,3.0,2.6,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,False,9217.0,672.0,12.0,47.0,1.0,138.0,30.0,12.0,40.0
2WBB0,2025,1.4,8.4,2.5,0.5,2.5,NVD,False,ORIGIN_N,SEX_M,B Innovation Sciences,VWO,False,True,1410.0,219.0,0.0,18.0,0.0,55.0,30.0,1.0,45.0
2WBB0,2025,1.4,8.4,6.5,6.5,3.1,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,False,2755.0,534.0,27.0,39.0,1.0,99.0,14.0,10.0,5.0
2WBB0,2025,1.4,9.4,4.5,1.5,2.5,NVD,False,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,6156.0,513.0,114.0,33.0,1.0,108.0,30.0,31.0,23.0
2WBB0,2025,1.4,9.9,4.5,6.5,3.4,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,False,1315.0,585.0,30.0,54.0,1.0,88.0,17.0,2.0,14.0
2WBB0,2025,1.4,9.9,5.0,5.5,3.2,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,False,1508.0,366.0,18.0,31.0,1.0,71.0,24.0,2.0,22.0
2WBB0,2025,1.5,0.0,5.5,0.0,1.6,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,75.0,153.0,3.0,16.0,0.0,28.0,4.0,10.0,0.0
2WBB0,2025,1.5,0.0,7.0,6.0,2.4,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,True,3643.0,90.0,0.0,13.0,0.0,16.0,6.0,0.0,4.0
2WBB0,2025,1.5,1.5,6.5,1.5,2.0,NVD,False,ORIGIN_E,SEX_V,B Computer Science & Engineering,BUITENL_SL,False,False,2678.0,513.0,237.0,32.0,1.0,113.0,55.0,36.0,38.0
2WBB0,2025,1.5,10.0,7.5,5.8,3.4,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,4469.0,630.0,114.0,33.0,0.0,131.0,28.0,37.0,8.0
2WBB0,2025,1.5,3.2,6.0,1.0,2.1,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,665.0,144.0,6.0,15.0,0.0,23.0,2.0,0.0,0.0
2WBB0,2025,1.5,6.3,7.0,4.0,2.8,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,2179.0,216.0,0.0,19.0,0.0,35.0,4.0,1.0,2.0
2WBB0,2025,1.5,6.5,7.0,0.0,2.4,NVD,False,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,343.0,159.0,27.0,23.0,0.0,19.0,3.0,0.0,2.0
2WBB0,2025,1.5,6.6,0.0,9.0,3.3,NVD,False,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,True,1288.0,294.0,6.0,22.0,0.0,60.0,16.0,18.0,10.0
2WBB0,2025,1.5,7.8,6.5,3.5,2.8,NVD,False,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,4396.0,453.0,12.0,25.0,0.0,95.0,24.0,31.0,13.0
2WBB0,2025,1.5,8.0,5.0,5.0,2.9,NVD,False,ORIGIN_E,SEX_M,B Innovation Sciences,BUITENL_SL,False,True,198.0,75.0,0.0,11.0,0.0,9.0,1.0,0.0,0.0
2WBB0,2025,1.5,8.0,7.5,4.5,3.3,NVD,False,ORIGIN_R,SEX_M,B Innovation Sciences,BUITENL_SL,False,False,4899.0,327.0,27.0,26.0,1.0,67.0,17.0,3.0,21.0
2WBB0,2025,1.5,8.5,6.0,3.0,2.9,NVD,False,ORIGIN_R,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,1262.0,279.0,54.0,29.0,1.0,48.0,19.0,13.0,8.0
2WBB0,2025,1.5,9.0,6.0,0.0,2.6,NVD,False,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,2933.0,756.0,171.0,55.0,1.0,152.0,28.0,22.0,42.0
2WBB0,2025,1.5,9.4,3.0,0.0,2.3,NVD,False,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,1238.0,198.0,42.0,18.0,0.0,31.0,8.0,5.0,2.0
2WBB0,2025,1.5,9.9,6.0,3.0,2.9,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,3380.0,384.0,18.0,36.0,0.0,67.0,12.0,2.0,13.0
2WBB0,2025,1.6,0.0,6.0,3.0,2.0,NVD,False,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,250.0,147.0,87.0,11.0,0.0,36.0,25.0,6.0,15.0
2WBB0,2025,1.6,10.0,0.0,4.0,3.0,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,985.0,606.0,9.0,48.0,1.0,116.0,27.0,16.0,29.0
2WBB0,2025,1.6,10.0,5.5,1.0,2.9,NVD,False,ORIGIN_N,SEX_V,B Psychology & Technology,VWO,False,False,1474.0,624.0,6.0,44.0,1.0,137.0,40.0,3.0,74.0
2WBB0,2025,1.6,10.0,6.5,3.5,3.1,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,1380.0,768.0,12.0,57.0,1.0,137.0,19.0,0.0,25.0
2WBB0,2025,1.6,10.0,7.0,5.8,3.4,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,True,1725.0,536.0,32.0,36.0,0.0,71.0,15.0,2.0,13.0
2WBB0,2025,1.6,10.0,7.5,2.8,3.2,NVD,False,ORIGIN_R,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,5331.0,693.0,144.0,45.0,1.0,140.0,32.0,43.0,14.0
2WBB0,2025,1.6,6.4,6.0,4.0,2.8,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,4967.0,1560.0,42.0,84.0,0.0,309.0,46.0,41.0,66.0
2WBB0,2025,1.6,6.5,5.5,0.0,2.4,NVD,False,ORIGIN_E,SEX_V,B Electrical Engineering,BUITENL_SL,False,False,284.0,102.0,3.0,12.0,0.0,16.0,4.0,0.0,3.0
2WBB0,2025,1.6,6.5,6.5,3.5,2.8,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,True,619.0,135.0,21.0,24.0,0.0,14.0,1.0,0.0,0.0
2WBB0,2025,1.6,7.0,6.5,2.0,2.7,NVD,False,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,1128.0,186.0,87.0,20.0,0.0,29.0,8.0,0.0,6.0
2WBB0,2025,1.6,7.2,0.0,2.0,2.0,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,True,839.0,270.0,45.0,22.0,0.0,57.0,26.0,14.0,19.0
2WBB0,2025,1.6,8.5,0.0,9.0,3.7,NVD,False,ORIGIN_E,SEX_V,B Psychology & Technology,BUITENL_SL,False,True,548.0,536.0,128.0,42.0,1.0,63.0,5.0,2.0,1.0
2WBB0,2025,1.6,8.5,5.5,4.0,2.9,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,1956.0,444.0,63.0,37.0,0.0,90.0,27.0,34.0,17.0
2WBB0,2025,1.6,8.5,6.0,0.5,2.6,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,2735.0,354.0,45.0,35.0,0.0,75.0,30.0,6.0,22.0
2WBB0,2025,1.6,8.5,6.0,6.5,3.2,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,4299.0,381.0,48.0,29.0,1.0,73.0,28.0,23.0,13.0
2WBB0,2025,1.7,10.0,3.5,7.0,3.2,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,False,6425.0,387.0,42.0,43.0,0.0,63.0,8.0,8.0,3.0
2WBB0,2025,1.7,2.0,7.0,5.0,2.6,NVD,False,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,40.0,96.0,15.0,14.0,0.0,12.0,1.0,0.0,0.0
2WBB0,2025,1.7,9.9,0.0,1.0,2.7,NVD,False,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,True,888.0,243.0,51.0,26.0,0.0,37.0,5.0,0.0,4.0
2WBB0,2025,1.8,1.8,6.5,5.0,2.6,NVD,False,ORIGIN_E,SEX_M,B Mechanical Engineering,HBO,False,False,3701.0,393.0,6.0,25.0,0.0,90.0,21.0,4.0,44.0
2WBB0,2025,1.8,10.0,6.0,5.0,3.6,NVD,False,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,3579.0,447.0,18.0,31.0,1.0,97.0,30.0,43.0,18.0
2WBB0,2025,1.8,2.0,0.0,4.0,2.6,NVD,False,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,False,3102.0,594.0,9.0,56.0,1.0,125.0,35.0,8.0,57.0
2WBB0,2025,1.8,2.3,5.5,1.0,2.3,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,2951.0,411.0,63.0,37.0,0.0,72.0,15.0,4.0,14.0
2WBB0,2025,1.8,4.4,6.0,5.0,2.8,NVD,False,ORIGIN_R,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,952.0,129.0,27.0,15.0,0.0,23.0,6.0,3.0,4.0
2WBB0,2025,1.8,6.5,6.0,2.5,3.0,NVD,False,ORIGIN_N,SEX_M,B Innovation Sciences,VWO,False,True,6542.0,273.0,0.0,27.0,0.0,49.0,17.0,2.0,14.0
2WBB0,2025,1.8,7.0,4.5,0.0,2.6,NVD,False,ORIGIN_N,SEX_M,B Electrical Engineering,HBO,False,False,3483.0,237.0,63.0,25.0,1.0,37.0,7.0,2.0,5.0
2WBB0,2025,1.8,7.5,6.0,4.0,3.0,NVD,False,ORIGIN_N,SEX_M,B Data Science (joint degree),OVERIG,False,False,254.0,198.0,15.0,25.0,0.0,31.0,8.0,0.0,9.0
2WBB0,2025,1.8,7.8,9.5,3.0,3.3,NVD,False,ORIGIN_R,SEX_M,B Computer Science & Engineering,BUITENL_SL,True,False,1271.0,414.0,21.0,28.0,0.0,92.0,34.0,15.0,30.0
2WBB0,2025,1.8,7.9,3.5,0.5,2.5,NVD,False,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,4845.0,957.0,30.0,63.0,1.0,230.0,55.0,125.0,27.0
